Cust_ID,Company ,Plan,Monthly_Rev,JoinDate,Status 
C-5149,Corp_415,  Pro  ,29,2023/05/19,Active,,
C-1942,Corp_416,Pro,$29.00,21-Jan-2023,Paused,,
C-6127,Corp_417,Basic,29,2024/08/25,Active,,
C-9966,Corp_418,Pro,99,24-Apr-2024,  Active ,,
C-8426,Corp_419,enterprise,29,25-Oct-2023,Active,,
C-2855,Corp_420,enterprise,99,22-Mar-2023,Paused,,
C-4515,Corp_421,Enterprise,99,06-Nov-2024,Active,,
C-7020,Corp_422,Basic,29,2023/09/10,  Active ,,
C-2305,Corp_423,  Pro  ,$499.00,18-Mar-2024,Churned,,
C-8183,Corp_424,Pro,499,2023/01/03,Churned,,
C-8573,Corp_425,enterprise,29,08-Jun-2023,Active,,
,Corp_426,Pro,99,13-Jul-2024,  Active ,,
C-6677,Corp_427,Pro,99,2024/11/05,Churned,,
C-9449,Corp_428,Pro,$29.00,29-Jun-2023,Paused,,
C-9835,Corp_429,Pro,$99.00,17-Jun-2023,  Active ,,
C-8828,Corp_430,Pro,29,30-Jun-2023,Churned,,
C-8745,Corp_431,Enterprise,$499.00,2023/05/03,Paused,,
C-8335,Corp_432,Basic,29,28-Jan-2023,Active,,
C-2028,Corp_433,Pro,29,2023/05/21,Paused,,
C-8924,Corp_434,Enterprise,29,06-Jun-2024,  Active ,,
C-4902,Corp_435,enterprise,499,2023/10/24,Paused,,
C-1138,Corp_436,enterprise,$29.00,2023/02/17,Paused,,
C-7558,Corp_437,Enterprise,99,2024/01/28,Churned,,
C-4963,Corp_438,Basic,99,2024/11/27,  Active ,,
C-2859,Corp_439,Basic,29,2023/05/01,Active,,
C-1883,Corp_440,Basic,499,16-Jan-2023,Churned,,
C-6359,Corp_441,Basic,99,2023/04/16,Paused,,
C-6913,Corp_442,Enterprise,29,2024/06/05,Churned,,
C-1223,Corp_443,Pro,99,2024/05/10,  Active ,,
C-7902,Corp_444,enterprise,499,2023/11/12,  Active ,,
C-9683,Corp_445,Basic,99,2024/07/28,  Active ,,
C-6751,Corp_446,Basic,29,2023/06/06,Churned,,
C-1910,Corp_447,enterprise,29,24-Apr-2023,Churned,,
C-7207,Corp_448,  Pro  ,499,2024/02/17,Active,,
C-4067,Corp_449,enterprise,$99.00,2023/10/20,Paused,,
C-2868,Corp_450,  Pro  ,499,2023/10/05,  Active ,,
C-8175,Corp_451,  Pro  ,499,05-Sep-2023,Paused,,
C-6816,Corp_452,  Pro  ,$29.00,02-Jan-2024,Churned,,
C-9233,Corp_453,Pro,499,27-Jul-2024,Active,,
,Corp_454,enterprise,$499.00,2023/09/30,Churned,,
C-7144,Corp_455,enterprise,99,2023/06/12,  Active ,,
C-3902,Corp_456,  Pro  ,99,2024/05/19,Paused,,
C-2867,Corp_457,enterprise,99,2024/04/18,Churned,,
C-5426,Corp_458,Basic,$99.00,2024/05/23,Active,,
C-8893,Corp_459,Pro,499,13-Feb-2024,Churned,,
C-3005,Corp_460,Basic,$29.00,2023/08/24,Paused,,
C-5704,Corp_461,Enterprise,499,07-Dec-2023,  Active ,,
C-5654,Corp_462,  Pro  ,499,2023/07/02,Paused,,
C-3646,Corp_463,Pro,499,2024/11/10,  Active ,,
C-5139,Corp_464,  Pro  ,$29.00,2023/04/23,Paused,,
C-3821,Corp_465,  Pro  ,499,2023/03/24,  Active ,,
C-7260,Corp_466,Basic,29,2024/03/04,Paused,,
C-4256,Corp_467,enterprise,499,2023/09/01,Paused,,
C-7969,Corp_468,Enterprise,29,16-Nov-2024,Paused,,
C-5712,Corp_469,Basic,499,2023/04/30,Churned,,
C-9462,Corp_470,Enterprise,99,2023/07/23,Active,,
C-9753,Corp_471,  Pro  ,29,2024/01/29,Paused,,
C-6151,Corp_472,Enterprise,29,2023/09/01,Churned,,
C-8544,Corp_473,Basic,499,2023/08/28,Paused,,
C-9079,Corp_474,Basic,499,21-Apr-2024,Churned,,
C-6751,Corp_475,enterprise,29,2024/09/13,  Active ,,
C-8869,Corp_476,enterprise,29,20-Jun-2024,Paused,,
C-2139,Corp_477,Pro,99,2023/07/14,Churned,,
C-8323,Corp_478,  Pro  ,29,2023/07/15,Active,,
,Corp_479,Enterprise,$29.00,14-Oct-2024,Active,,
C-9113,Corp_480,enterprise,99 USD,23-Apr-2023,Churned,,
C-4239,Corp_481,enterprise,99,30-May-2024,  Active ,,
,Corp_482,enterprise,499,2024/06/03,Churned,,
C-6985,Corp_483,Enterprise,499,22-Sep-2024,  Active ,,
C-9773,Corp_484,Pro,499,2024/11/21,Active,,
C-8991,Corp_485,Pro,499,09-Apr-2023,Active,,
C-4464,Corp_486,Basic,499,09-Aug-2024,Active,,
C-7091,Corp_487,  Pro  ,99 USD,18-Apr-2023,  Active ,,
C-3181,Corp_488,Enterprise,99,2024/03/17,Churned,,
C-4839,Corp_489,Enterprise,$99.00,2023/06/16,  Active ,,
C-8214,Corp_490,enterprise,29,28-Sep-2024,Churned,,
C-9794,Corp_491,Pro,499,25-Apr-2023,Active,,
C-9794,Corp_491,Pro,499,25-Apr-2023,Active,,
C-3665,Corp_492,Pro,99,2023/08/19,Paused,,
C-5207,Corp_493,  Pro  ,99,2023/06/07,Active,,
C-2913,Corp_494,  Pro  ,$29.00,2024/03/24,Churned,,
C-4751,Corp_495,  Pro  ,499,18-Feb-2024,Active,,
C-2203,Corp_496,Basic,99,12-Nov-2023,Churned,,
C-8117,Corp_497,enterprise,499,2023/01/04,Paused,,
C-7773,Corp_498,Basic,$499.00,2023/06/16,Active,,
C-3645,Corp_499,Basic,29,2024/11/12,Paused,,
C-1943,Corp_500,  Pro  ,499,2024/07/30,  Active ,,
C-3284,Corp_501,  Pro  ,499,14-May-2024,Paused,,
C-5864,Corp_502,  Pro  ,29,10-May-2023,Active,,
C-9628,Corp_503,enterprise,99,09-Feb-2023,Churned,,
C-9546,Corp_504,Pro,99,2024/11/11,Paused,,
C-9287,Corp_505,Pro,99,2024/07/07,Active,,
C-1617,Corp_506,Pro,99,2024/07/04,Paused,,
C-6776,Corp_507,Basic,$29.00,2024/08/20,  Active ,,
C-9014,Corp_508,Enterprise,$29.00,2023/10/20,  Active ,,
C-3243,Corp_509,Enterprise,499,2023/11/23,Paused,,
C-1621,Corp_510,  Pro  ,499,2024/01/10,  Active ,,
C-9240,Corp_511,Basic,29,2024/09/29,Paused,,
C-7577,Corp_512,  Pro  ,$499.00,2023/07/07,Churned,,
C-6328,Corp_513,  Pro  ,499,09-Apr-2024,Active,,
C-3127,Corp_514,Pro,29,2024/08/15,Paused,,
C-1153,Corp_515,Basic,99,2024/06/05,Active,,
C-8575,Corp_516,  Pro  ,99,02-Sep-2023,  Active ,,
C-7229,Corp_517,Enterprise,29,05-May-2023,Active,,
C-8632,Corp_518,Enterprise,$99.00,30-Sep-2024,Active,,
C-7927,Corp_519,Enterprise,29,29-Dec-2023,Churned,,
C-4212,Corp_520,enterprise,499,2023/01/07,Active,,
C-3386,Corp_521,  Pro  ,99,21-Feb-2023,Paused,,
C-2977,Corp_522,enterprise,99,2023/07/17,Churned,,
C-6951,Corp_523,Enterprise,$499.00,2024/11/24,Paused,,
C-5620,Corp_524,  Pro  ,99,2023/06/08,Churned,,
C-6216,Corp_525,Enterprise,499 USD,2024/10/24,Churned,,
C-2956,Corp_526,Pro,99,2023/09/17,Paused,,
C-8865,Corp_527,Basic,499,05-Jun-2024,  Active ,,
C-9908,Corp_528,Enterprise,$29.00,07-Feb-2024,Paused,,
C-7868,Corp_529,Basic,99,21-Apr-2024,Active,,
C-8777,Corp_530,Pro,99 USD,2024/01/29,Active,,
C-9810,Corp_531,enterprise,29,01-Apr-2024,Active,,
C-1529,Corp_532,Pro,499,2024/10/11,  Active ,,
C-1405,Corp_533,  Pro  ,29,2024/02/06,Paused,,
C-4670,Corp_534,enterprise,99,06-Jan-2024,Paused,,
C-3982,Corp_535,enterprise,99,05-Sep-2024,Active,,
C-6943,Corp_536,Pro,29,19-Apr-2023,Active,,
C-7314,Corp_537,enterprise,99,04-Feb-2023,Active,,
C-1688,Corp_538,Enterprise,99,24-Apr-2024,Active,,
C-4623,Corp_539,Enterprise,499,13-Sep-2023,Paused,,
C-6073,Corp_540,Enterprise,$29.00,2023/01/24,  Active ,,
C-9982,Corp_541,enterprise,499,2023/01/11,Active,,
C-5588,Corp_542,Enterprise,29,2023/08/26,Active,,
C-5902,Corp_543,Basic,99,2024/04/18,Churned,,
C-5251,Corp_544,Pro,29,06-Oct-2023,  Active ,,
C-8582,Corp_545,Enterprise,99,03-Nov-2023,Churned,,
C-3207,Corp_546,Enterprise,$499.00,2023/04/21,  Active ,,
C-2045,Corp_547,Basic,99,16-Mar-2023,  Active ,,
C-2045,Corp_547,Basic,99,16-Mar-2023,  Active ,,
C-8912,Corp_548,  Pro  ,499,2024/05/24,  Active ,,
C-4695,Corp_549,  Pro  ,29,2023/11/25,Churned,,
C-1889,Corp_550,Basic,29 USD,05-Jan-2024,  Active ,,
C-4904,Corp_551,Basic,99,14-Oct-2024,Paused,,
C-5080,Corp_552,Pro,$29.00,18-Apr-2024,Churned,,
C-3606,Corp_553,Enterprise,$499.00,2024/01/26,  Active ,,
C-8723,Corp_554,Enterprise,499,16-Feb-2024,Paused,,
C-2181,Corp_555,Pro,29 USD,2023/01/22,Active,,
C-3132,Corp_556,Pro,499,2024/04/08,Active,,
C-8572,Corp_557,Basic,99,08-Jan-2024,  Active ,,
C-1643,Corp_558,Basic,499,2023/08/31,  Active ,,
C-8093,Corp_559,  Pro  ,99,21-Jan-2023,Active,,
C-1703,Corp_560,Enterprise,99,05-Nov-2024,  Active ,,
C-5897,Corp_561,Enterprise,499,2023/01/21,Active,,
C-5542,Corp_562,Enterprise,499,05-May-2024,  Active ,,
C-1804,Corp_563,  Pro  ,499,01-Mar-2024,  Active ,,
C-4567,Corp_564,  Pro  ,$29.00,31-Jul-2024,Active,,
C-9611,Corp_565,Pro,499 USD,2023/09/20,Paused,,
C-6015,Corp_566,Basic,99,2024/07/24,  Active ,,
C-2846,Corp_567,Basic,499,29-Nov-2024,Active,,
C-5790,Corp_568,Enterprise,99,2024/08/06,Paused,,
C-8874,Corp_569,  Pro  ,499,2023/11/14,Active,,
C-1634,Corp_570,  Pro  ,499,2024/02/18,Churned,,
C-9094,Corp_571,enterprise,99 USD,18-Jun-2023,Churned,,
C-1984,Corp_572,enterprise,29 USD,2023/04/12,Active,,
C-1501,Corp_573,enterprise,99,19-Aug-2023,Paused,,
C-8998,Corp_574,Basic,499,08-Aug-2024,Paused,,
C-5888,Corp_575,Basic,29,27-Mar-2023,Active,,
C-4088,Corp_576,Enterprise,29,2024/01/26,  Active ,,
C-5170,Corp_577,Basic,$499.00,2024/11/28,Churned,,
C-4332,Corp_578,Enterprise,499,15-Jan-2023,Paused,,
C-7715,Corp_579,Pro,$29.00,2024/05/18,  Active ,,
C-7956,Corp_580,  Pro  ,99,09-Sep-2024,  Active ,,
C-2904,Corp_581,Enterprise,99,22-Aug-2024,Churned,,
C-2430,Corp_582,enterprise,29,2024/04/28,  Active ,,
C-5605,Corp_583,  Pro  ,499,2024/03/10,  Active ,,
C-1587,Corp_584,  Pro  ,$499.00,02-Jun-2023,Paused,,
C-2713,Corp_585,Enterprise,99,2023/06/03,  Active ,,
C-7231,Corp_586,enterprise,29,05-Sep-2024,Paused,,
C-8354,Corp_587,Pro,29,03-Feb-2024,Paused,,
C-3928,Corp_588,Pro,99,2024/07/20,Paused,,
C-9945,Corp_589,Enterprise,99,2023/06/19,Active,,
C-1512,Corp_590,enterprise,29,2024/10/27,  Active ,,
C-9540,Corp_591,Basic,499,2024/02/25,Churned,,
C-1589,Corp_592,Basic,99,06-Apr-2023,Churned,,
C-5376,Corp_593,Basic,29,08-Jun-2024,  Active ,,
C-2766,Corp_594,enterprise,499,2024/04/11,  Active ,,
C-6508,Corp_595,Basic,29,2024/11/04,Paused,,
C-6586,Corp_596,enterprise,$99.00,26-Feb-2024,  Active ,,
C-8826,Corp_597,  Pro  ,499,2023/09/08,Active,,
C-6178,Corp_598,enterprise,499,2023/11/29,Paused,,
C-7240,Corp_599,  Pro  ,29,19-Aug-2024,Churned,,
C-9786,Corp_600,Enterprise,29 USD,13-Jul-2023,Churned,,
C-4139,Corp_601,Enterprise,499,2023/06/08,Churned,,
C-2969,Corp_602,Enterprise,$99.00,2023/07/15,Churned,,
C-3115,Corp_603,  Pro  ,499,24-Jan-2023,Paused,,
C-3115,Corp_603,  Pro  ,499,24-Jan-2023,Paused,,
C-9687,Corp_604,Pro,499,2023/10/10,Paused,,
C-5038,Corp_605,Basic,499 USD,16-Aug-2024,  Active ,,
C-2316,Corp_606,  Pro  ,99 USD,2024/05/21,Active,,
C-1588,Corp_607,Enterprise,$29.00,2023/02/13,Churned,,
C-8448,Corp_608,Basic,$99.00,2024/05/04,  Active ,,
C-9098,Corp_609,  Pro  ,$99.00,13-Sep-2023,  Active ,,
C-5244,Corp_610,Enterprise,$499.00,26-Jan-2024,  Active ,,
C-7245,Corp_611,Basic,99,2024/06/12,  Active ,,
C-2863,Corp_612,Pro,29,26-Sep-2024,  Active ,,
C-6303,Corp_613,Enterprise,$29.00,2023/09/16,  Active ,,
C-2955,Corp_614,  Pro  ,99,2023/02/22,Paused,,
C-8567,Corp_615,enterprise,$29.00,2023/06/23,Paused,,
C-1090,Corp_616,enterprise,99 USD,13-Apr-2024,Active,,
C-3664,Corp_617,  Pro  ,99,2024/08/16,Churned,,
C-9706,Corp_618,Pro,29,2024/03/08,  Active ,,
C-5202,Corp_619,Pro,29,05-Aug-2024,Paused,,
C-7975,Corp_620,Basic,499,2024/04/13,Paused,,
C-1778,Corp_621,Pro,499,22-Feb-2023,Paused,,
C-4672,Corp_622,Basic,99,2023/10/15,Paused,,
C-8974,Corp_623,Pro,29,25-Feb-2023,Active,,
C-8117,Corp_624,  Pro  ,99,26-Sep-2023,Churned,,
C-2237,Corp_625,enterprise,99,2024/07/23,Paused,,
C-4105,Corp_626,Pro,499,2024/03/23,  Active ,,
C-2442,Corp_627,Pro,499,04-Nov-2023,  Active ,,
C-3985,Corp_628,enterprise,99,10-Apr-2023,  Active ,,
C-8895,Corp_629,  Pro  ,29,05-Dec-2023,  Active ,,
C-1442,Corp_630,enterprise,29,17-Jul-2023,Churned,,
C-2560,Corp_631,  Pro  ,$499.00,07-Aug-2023,Active,,
C-9039,Corp_632,Pro,$29.00,2023/12/06,Active,,
C-9406,Corp_633,Basic,99,01-May-2023,Active,,
C-6596,Corp_634,enterprise,29,2023/12/03,Active,,
C-2950,Corp_635,Pro,29,10-Nov-2024,Paused,,
C-7558,Corp_636,  Pro  ,29,2024/01/25,Churned,,
C-2895,Corp_637,Enterprise,499,29-Jan-2023,Churned,,
C-5310,Corp_638,enterprise,499,2023/02/28,Paused,,
C-6202,Corp_639,Enterprise,$499.00,2024/07/01,Churned,,
C-4574,Corp_640,Pro,$499.00,06-Jan-2024,Paused,,
C-1599,Corp_641,Enterprise,499,19-Jul-2024,Active,,
C-7733,Corp_642,enterprise,99,2024/07/23,Churned,,
C-7450,Corp_643,Basic,99,13-Aug-2023,Churned,,
C-1808,Corp_644,enterprise,99,2024/01/25,Paused,,
C-8343,Corp_645,enterprise,99,2023/01/15,Churned,,
C-4260,Corp_646,Basic,29,2024/06/28,Paused,,
C-5417,Corp_647,Pro,$29.00,2024/06/17,Churned,,
C-5293,Corp_648,Enterprise,99,16-Sep-2024,Paused,,
C-3221,Corp_649,Enterprise,29,2023/07/14,Paused,,
C-1586,Corp_650,Basic,$499.00,23-Aug-2024,Churned,,
C-5406,Corp_651,Basic,99,2023/11/30,Active,,
C-2911,Corp_652,Basic,29 USD,2023/05/28,Active,,
C-6905,Corp_653,  Pro  ,$499.00,2023/02/07,Churned,,
,Corp_654,Pro,29,2024/04/03,  Active ,,
,Corp_654,Pro,29,2024/04/03,  Active ,,
C-7892,Corp_655,Pro,$99.00,12-Dec-2023,Paused,,
C-5535,Corp_656,  Pro  ,29,18-Oct-2024,Churned,,
C-7625,Corp_657,  Pro  ,$99.00,2024/09/25,  Active ,,
C-1654,Corp_658,Pro,29,2024/01/08,  Active ,,
C-7262,Corp_659,  Pro  ,29,04-Feb-2024,  Active ,,
C-6621,Corp_660,enterprise,499 USD,2024/09/13,  Active ,,
C-9583,Corp_661,  Pro  ,99,2023/03/23,Churned,,
C-2211,Corp_662,  Pro  ,29,15-May-2023,Churned,,
C-9703,Corp_663,Pro,499,14-Dec-2023,Active,,
C-3087,Corp_664,Basic,499,25-Jun-2024,Churned,,
C-2199,Corp_665,enterprise,99,25-Dec-2023,Churned,,
C-2007,Corp_666,  Pro  ,29,2023/04/23,Churned,,
C-1199,Corp_667,Enterprise,29,17-May-2024,Active,,
C-6327,Corp_668,Enterprise,29,20-Mar-2024,Paused,,
C-3034,Corp_669,Pro,499,2023/09/23,Churned,,
C-9298,Corp_670,Enterprise,$499.00,2024/09/13,  Active ,,
C-2420,Corp_671,  Pro  ,$29.00,15-Jul-2024,  Active ,,
C-5318,Corp_672,enterprise,499,2023/05/18,Active,,
C-4779,Corp_673,Basic,29,2023/01/07,Churned,,
C-2810,Corp_674,Pro,99 USD,19-Mar-2023,Active,,
C-5824,Corp_675,Basic,99,12-Jul-2023,Churned,,
C-4302,Corp_676,enterprise,499,28-Mar-2024,Paused,,
C-2461,Corp_677,Pro,499,02-Oct-2023,Active,,
C-3365,Corp_678,enterprise,$99.00,17-Mar-2023,Churned,,
C-9768,Corp_679,  Pro  ,29,30-Jan-2023,Paused,,
C-6918,Corp_680,  Pro  ,29 USD,2023/03/16,Active,,
C-7491,Corp_681,Pro,29,2023/05/30,Paused,,
C-9846,Corp_682,  Pro  ,499,2023/08/25,Churned,,
C-7335,Corp_683,Enterprise,29,17-Nov-2023,Paused,,
C-5038,Corp_684,Enterprise,29,01-Mar-2023,Active,,
C-2028,Corp_685,  Pro  ,499,10-Oct-2024,Paused,,
C-5579,Corp_686,Enterprise,29,21-May-2024,Churned,,
C-4403,Corp_687,Basic,499,23-Oct-2024,Active,,
,Corp_688,Pro,29,22-Jun-2023,  Active ,,
C-4264,Corp_689,enterprise,499 USD,2023/11/19,Paused,,
C-5225,Corp_690,Enterprise,$29.00,2024/09/13,Active,,
C-6911,Corp_691,  Pro  ,99,2024/08/30,  Active ,,
C-4635,Corp_692,  Pro  ,499,2024/03/18,Active,,
C-5532,Corp_693,Pro,$29.00,2024/09/11,Paused,,
C-9043,Corp_694,Pro,99 USD,2023/12/10,  Active ,,
C-9806,Corp_695,enterprise,29,2024/01/20,Paused,,
C-8402,Corp_696,Pro,499,28-Jan-2024,Churned,,
C-2247,Corp_697,  Pro  ,$499.00,2024/09/02,Paused,,
C-9334,Corp_698,Pro,29 USD,08-Jan-2024,  Active ,,
C-5032,Corp_699,  Pro  ,29,20-Jul-2023,Churned,,
C-4097,Corp_700,Pro,$29.00,2023/03/30,  Active ,,
C-2450,Corp_701,Pro,29,31-Mar-2023,  Active ,,
C-8101,Corp_702,Pro,29,27-Nov-2024,Paused,,
C-3109,Corp_703,Enterprise,499,20-Jul-2023,Paused,,
C-3974,Corp_704,  Pro  ,$29.00,2023/01/15,Churned,,
C-1825,Corp_705,Enterprise,99,2024/06/22,Active,,
C-7039,Corp_706,Pro,99,2024/10/15,Active,,
C-3742,Corp_707,enterprise,29,19-Oct-2023,Churned,,
C-6645,Corp_708,Pro,99,2024/11/26,Active,,
C-9208,Corp_709,Pro,99,07-Jul-2023,Churned,,
C-7787,Corp_710,enterprise,29,2024/08/30,Paused,,
C-5154,Corp_711,Basic,499,20-Aug-2023,Churned,,
C-9377,Corp_712,enterprise,$29.00,2023/01/08,  Active ,,
C-9698,Corp_713,Enterprise,99,2023/06/11,Paused,,
C-2306,Corp_714,Pro,$99.00,27-Oct-2024,  Active ,,
C-7817,Corp_715,  Pro  ,499,15-Aug-2024,Churned,,
C-6914,Corp_716,Basic,499,07-Aug-2024,Active,,
C-7569,Corp_717,enterprise,499 USD,16-Feb-2024,  Active ,,
C-9333,Corp_718,  Pro  ,99,2023/12/15,  Active ,,
C-4672,Corp_719,Enterprise,99,2023/07/26,Churned,,
C-3588,Corp_720,Enterprise,499,27-Apr-2024,  Active ,,
C-5770,Corp_721,Pro,499,2024/11/11,  Active ,,
C-6695,Corp_722,Enterprise,99,2023/09/08,  Active ,,
C-3955,Corp_723,  Pro  ,99,04-Apr-2024,  Active ,,
C-5410,Corp_724,Basic,29,17-Feb-2023,Paused,,
C-2880,Corp_725,Pro,$99.00,01-Apr-2024,Churned,,
C-2202,Corp_726,Pro,$499.00,07-Feb-2024,Paused,,
C-4858,Corp_727,Enterprise,99,2023/01/29,Paused,,
C-4592,Corp_728,  Pro  ,29,26-May-2023,Paused,,
C-6624,Corp_729,Pro,499 USD,18-Jan-2023,Paused,,
C-9655,Corp_730,Basic,29,15-Sep-2023,Churned,,
C-8508,Corp_731,enterprise,29,29-Mar-2024,  Active ,,
C-8593,Corp_732,Basic,99,2023/09/08,Active,,
C-3588,Corp_733,enterprise,499,15-Oct-2024,Churned,,
C-3271,Corp_734,enterprise,99,2023/07/10,Paused,,
C-3271,Corp_734,enterprise,99,2023/07/10,Paused,,
C-3145,Corp_735,Enterprise,29,01-Mar-2024,Churned,,
C-3269,Corp_736,Basic,499,23-Dec-2023,Active,,
C-2314,Corp_737,Enterprise,99,23-Oct-2024,  Active ,,
C-3405,Corp_738,Basic,499,2024/07/22,Active,,
C-2814,Corp_739,Pro,99,08-May-2024,Active,,
C-2926,Corp_740,Enterprise,499,2023/08/05,Active,,
C-5114,Corp_741,enterprise,499,02-Feb-2024,Paused,,
C-8122,Corp_742,Enterprise,$499.00,11-Feb-2024,Paused,,
C-9374,Corp_743,  Pro  ,$99.00,02-Jun-2023,Paused,,
C-3192,Corp_744,Enterprise,499,2023/05/15,Churned,,
C-2314,Corp_745,Pro,29,2024/10/29,Paused,,
C-5308,Corp_746,  Pro  ,$499.00,2024/01/05,  Active ,,
C-5225,Corp_747,  Pro  ,29,01-Jun-2023,Paused,,
C-1703,Corp_748,Pro,29 USD,2024/07/30,Active,,
C-5576,Corp_749,Pro,99,21-Apr-2023,Churned,,
C-9184,Corp_750,enterprise,$99.00,2024/05/31,Churned,,
C-8661,Corp_751,Basic,29,2024/09/06,  Active ,,
C-8959,Corp_752,enterprise,499,2024/02/17,  Active ,,
C-6568,Corp_753,Enterprise,$29.00,2024/04/21,  Active ,,
C-5879,Corp_754,  Pro  ,$499.00,2023/02/11,Paused,,
C-9187,Corp_755,enterprise,99,2024/08/21,Paused,,
C-8002,Corp_756,Pro,499 USD,2023/12/04,  Active ,,
C-7088,Corp_757,Enterprise,499 USD,02-Feb-2024,Churned,,
C-7720,Corp_758,Basic,99,2024/09/15,Paused,,
C-1913,Corp_759,enterprise,499,2023/12/01,Active,,
C-5781,Corp_760,Basic,99,26-Jan-2024,Active,,
C-5328,Corp_761,Enterprise,$99.00,16-Sep-2023,  Active ,,
C-8202,Corp_762,  Pro  ,499,11-Apr-2024,Active,,
C-3645,Corp_763,Basic,499,2023/07/16,Paused,,
C-3712,Corp_764,Pro,499,2024/12/01,Active,,
C-1812,Corp_765,Pro,99,2023/02/02,Active,,
C-2072,Corp_766,Basic,29,2023/08/24,Active,,
C-3679,Corp_767,Basic,29,2024/07/22,Active,,
C-9512,Corp_768,Pro,$29.00,2024/05/14,Churned,,
C-3917,Corp_769,  Pro  ,99,2023/10/27,Paused,,
C-9976,Corp_770,Enterprise,29 USD,10-Apr-2024,Churned,,
C-3406,Corp_771,Basic,499,18-Feb-2023,Active,,
C-5183,Corp_772,Pro,499,19-May-2024,  Active ,,
C-4098,Corp_773,  Pro  ,$29.00,2024/07/06,  Active ,,
C-5037,Corp_774,Basic,$99.00,2024/09/30,Active,,
C-8891,Corp_775,Enterprise,499 USD,07-Apr-2024,Churned,,
C-3309,Corp_776,  Pro  ,99,2023/07/26,Churned,,
C-4880,Corp_777,Basic,99,28-Jan-2023,Paused,,
C-9726,Corp_778,enterprise,29,17-Feb-2024,Churned,,
C-3290,Corp_779,  Pro  ,29,2023/03/13,Active,,
C-9989,Corp_780,  Pro  ,99,06-Nov-2024,Churned,,
C-6196,Corp_781,Pro,$99.00,01-Feb-2023,Paused,,
C-8117,Corp_782,Pro,$99.00,22-Dec-2023,Paused,,
C-2016,Corp_783,Basic,29,2024/03/05,  Active ,,
C-6221,Corp_784,  Pro  ,29,10-Feb-2024,Active,,
C-8116,Corp_785,Pro,$29.00,2024/10/13,Paused,,
C-5834,Corp_786,Basic,29,2023/06/11,  Active ,,
C-4612,Corp_787,  Pro  ,29 USD,2024/06/09,Paused,,
C-8673,Corp_788,Basic,499,01-Jul-2023,Churned,,
C-8673,Corp_788,Basic,499,01-Jul-2023,Churned,,
C-9296,Corp_789,  Pro  ,99,18-Feb-2024,Paused,,
C-4316,Corp_790,Pro,$499.00,2023/09/22,Churned,,
C-4886,Corp_791,Basic,99,2024/01/20,  Active ,,
C-8286,Corp_792,Pro,499,2024/04/15,Active,,
C-5742,Corp_793,enterprise,99 USD,27-Nov-2023,Active,,
C-6466,Corp_794,Enterprise,99,2023/05/05,  Active ,,
C-3024,Corp_795,  Pro  ,499,01-Nov-2024,Churned,,
C-7836,Corp_796,Basic,29,2023/09/12,Churned,,
C-8434,Corp_797,Basic,$99.00,2023/07/11,Churned,,
C-9482,Corp_798,Enterprise,29,2024/10/07,Active,,
C-4078,Corp_799,enterprise,499,2023/07/30,Active,,
C-8153,Corp_800,enterprise,499,18-Apr-2024,Active,,
C-3009,Corp_801,Enterprise,29,18-Jul-2023,Churned,,
C-6277,Corp_802,Pro,499,2023/04/20,Active,,
C-1544,Corp_803,  Pro  ,$99.00,2023/01/14,Paused,,
C-1110,Corp_804,  Pro  ,$29.00,10-Apr-2024,  Active ,,
C-9446,Corp_805,Pro,99,2023/06/13,Active,,
C-9932,Corp_806,enterprise,29,2023/10/15,Churned,,
C-9928,Corp_807,  Pro  ,99,2023/07/26,Active,,
C-8248,Corp_808,Enterprise,29 USD,21-Sep-2024,Churned,,
C-4535,Corp_809,  Pro  ,499,2023/02/23,Active,,
C-2208,Corp_810,Basic,99,2024/06/22,Paused,,
C-9386,Corp_811,Enterprise,$99.00,2023/10/23,Churned,,
C-9627,Corp_812,Enterprise,99,2023/03/10,  Active ,,
C-9627,Corp_812,Enterprise,99,2023/03/10,  Active ,,
C-5621,Corp_813,Enterprise,499,31-Jan-2023,Paused,,
C-6893,Corp_814,  Pro  ,499,2023/11/09,Active,,
C-5797,Corp_815,enterprise,499 USD,2023/10/17,Active,,
C-8722,Corp_816,Pro,99,2024/07/21,Active,,
C-2324,Corp_817,Basic,99 USD,20-Feb-2024,  Active ,,
C-1255,Corp_818,Basic,29,2023/03/12,Active,,
C-5062,Corp_819,Basic,29,2024/04/25,Active,,
C-6756,Corp_820,  Pro  ,$499.00,03-Aug-2024,Churned,,
C-8917,Corp_821,  Pro  ,499,28-Jan-2024,  Active ,,
C-5599,Corp_822,  Pro  ,29,2023/02/05,Paused,,
C-1171,Corp_823,Enterprise,99,02-Feb-2024,Active,,
C-1343,Corp_824,Pro,29,2023/08/19,Active,,
C-8571,Corp_825,Pro,499,03-Aug-2023,Churned,,
C-3208,Corp_826,Enterprise,499,2024/08/06,  Active ,,
C-8622,Corp_827,  Pro  ,29,2024/03/23,  Active ,,
C-8078,Corp_828,Enterprise,99,30-Jan-2023,  Active ,,
C-6743,Corp_829,  Pro  ,$99.00,2024/05/07,Active,,
,Corp_830,enterprise,499,2024/07/25,Active,,
C-1001,Corp_831,enterprise,99,2023/12/20,Churned,,
C-1904,Corp_832,  Pro  ,99,03-Oct-2024,Active,,
C-2861,Corp_833,enterprise,99,2024/01/02,Churned,,
